<<<<<<< HEAD
year,month,store_id,country,name_of_repairitem
2019,12,4204,United States,iPhone 7 Plus Screen Repair
2020,1,4204,United States,iPhone X TFT Glass & LCD Replacement Screen Repair
2020,2,4204,United States,Surface Pro 3 LCD/Digitizer Replacement
2020,3,4204,United States,iPhone 6s Battery Replacement
2020,4,4204,United States,iPhone Xs Max OLED Glass & Display Screen Repair
2020,5,4204,United States,iPhone 7 Plus w/LCD Screen Repair
2020,6,4204,United States,iPhone 8 Plus w/LCD Screen Repair
2020,7,4204,United States,LG Stylo 4 Screen Replacement
2020,8,4204,United States,iPhone 8 Screen Repair
2020,9,4204,United States,iPhone 7 Plus Screen Repair
2019,1,4206,United States,Charger Port Replacement
2019,2,4206,United States,Battery Replacement
2019,3,4206,United States,Touch Glass (Digitizer Only) Wht
2019,4,4206,United States,No Picture
2019,5,4206,United States,No Picture
2019,6,4206,United States,Battery
2019,7,4206,United States,Vibator Replacement
2019,8,4206,United States,Touch Glass (Digitizer Only) Wht
2019,9,4206,United States,LCD ASSEMBLY WHITE
2019,10,4206,United States,Screen (Digitizer+LCD) White
2019,11,4206,United States,LCD SCREEN replacement
2019,12,4206,United States,Back Glass Replacement
2020,1,4206,United States,Software Restore
2020,2,4206,United States,Screen (Digitizer+LCD) Replacement White
2020,3,4206,United States,Camera Lens Cover Repair
2020,4,4206,United States,Cracked Screen Replacement
2020,5,4206,United States,Parts Installation
2020,6,4206,United States,N/A
2020,7,4206,United States,Screen (Digitizer+LCD) Replacement Black
2020,8,4206,United States,Touch Glasss (digitizer) black
2020,9,4206,United States,Screen (Digitizer+LCD) Replacement Black
2020,10,4206,United States,Multiple Issues
2020,11,4206,United States,Multiple Issues
2020,12,4206,United States,Charging Port Replacement
2019,1,4207,United States,Lcd replacement
2019,2,4207,United States,"Battery Replacement, Glass Replacement, Back camera glass replacement"
2019,3,4207,United States,LCD Replacement
2019,4,4207,United States,Glass Replacement
2019,5,4207,United States,LCD Replacement
2019,6,4207,United States,Lcd replacement
2019,7,4207,United States,Lcd replacement
2019,8,4207,United States,Lcd replacement
2019,9,4207,United States,Battery replacement
2019,10,4207,United States,Glass Replacement
2019,11,4207,United States,Glass Replacement
2019,12,4207,United States,"Ear speaker Replacement, Diagnostig"
2020,1,4207,United States,Back Camera Glass Replacement
2020,2,4207,United States,Glass Repair
2020,3,4207,United States,"LCD Replacement, Back Glass Housing Replacement"
2020,4,4207,United States,Lcd Replacement
2020,5,4207,United States,LCD Replacement
2020,6,4207,United States,LCD Replacement 
2020,7,4207,United States,"Iphone 8 Plus Charging Port Replacement, Iphone 8 Plus Black LCD Replacement"
2020,8,4207,United States,Iphone X OLED Screen Replacement
2020,9,4207,United States,Battery Replacement
2020,10,4207,United States,Iphone 8 LCD Replacement
2020,11,4207,United States,Digitizer Replacement 
2020,12,4207,United States,Iphone 6s Plus White LCD Replacement
2019,1,4218,Ireland,Screen (Digitzer+LCD) Black
2019,2,4218,Ireland,Tune up / Virus Removal
2019,3,4218,Ireland,Home Button Replacement
2019,4,4218,Ireland,Screen (Digitizer+LCD) Replacement Black
2019,5,4218,Ireland,Screen (Digitizer+LCD) White
2019,6,4218,Ireland,Screen (Digitizer+LCD) White
2019,7,4218,Ireland,Screen (Digitizer+LCD) Replacement White
2019,8,4218,Ireland,Screen (Digitizer+LCD) Replacement White
2019,1,4230,United Kingdom,Free Inspection
2019,2,4230,United Kingdom,Free Inspection
2019,3,4230,United Kingdom,Free Inspection
2019,4,4230,United Kingdom,Free Inspection
2019,5,4230,United Kingdom,Free Inspection
2019,6,4230,United Kingdom,Free Inspection
2019,7,4230,United Kingdom,free inspection
2019,8,4230,United Kingdom,Free Inspection
2019,9,4230,United Kingdom,Free Inspection
2019,10,4230,United Kingdom,Free Inspection
2019,11,4230,United Kingdom,Free Inspection
2019,12,4230,United Kingdom,Free Inspection
2020,1,4230,United Kingdom,Free Inspection
2020,2,4230,United Kingdom,Free Inspection
2020,3,4230,United Kingdom,Free Inspection
2020,4,4230,United Kingdom,Reinstallation of Windows 7
2020,5,4230,United Kingdom,Free Inspection
2020,6,4230,United Kingdom,Software Service – Reinstall Windows 7/10
2020,7,4230,United Kingdom,Other
2020,8,4230,United Kingdom,Other
2020,9,4230,United Kingdom,Other
2020,10,4230,United Kingdom,Broken Screen / Replacement (Various Sizes)
2020,11,4230,United Kingdom,Other
2020,12,4230,United Kingdom,Battery Problems
2019,1,4242,India,Device Need to be Diagnose 
2019,2,4242,India,LCD (Screen & Digitiser)Replacement
2019,3,4242,India,Liquid Damage
2019,4,4242,India,LCD Assembly Replacement 
2019,5,4242,India,Glass Replacement 
2019,6,4242,India,LCD Replacement 
2019,7,4242,India,Keyboard Replacement
2019,8,4242,India,Battery Replacement
2019,9,4242,India,Dead Condition Need to be Diagnose
2019,10,4242,India,Apple USB-C Charge Cable
2019,11,4242,India,Ram Beep Issue
2019,12,4242,India,LCD Assembly Replacement
2020,1,4242,India,Rear Back panel replacement (black)
2020,2,4242,India,Screen LCD with Digitizer Assembly - Black
2020,3,4242,India,LCD Display 
2020,8,4242,India,Battery Replacement 
2020,9,4242,India,Battery Replacement
2020,10,4242,India,OS Installed
2020,11,4242,India,LCD Assembly Replacement 
2020,12,4242,India,Battery Replacement (Li-Ion 1715 mAh battery )
2019,2,4243,Sweden,felsökning
2020,1,4243,Sweden,Batteribyte
2019,1,4245,Mexico,BASEBAND
2019,2,4245,Mexico,Cambio de pantalla 
2019,3,4245,Mexico,"pantalla , No se ve"
2019,4,4245,Mexico,se queda en logo 
2019,5,4245,Mexico,curved glass
2019,6,4245,Mexico,icloud
2019,7,4245,Mexico,Reemplazo de Display ORIGINAL
2019,8,4245,Mexico,FRP Cuenta Google Mayorista
2019,9,4245,Mexico,"Cristal Camara Trasera, Codec Audio"
2019,10,4245,Mexico,Microfono
2019,11,4245,Mexico,SFW
2019,12,4245,Mexico,Centro de carga
2020,1,4245,Mexico,Bateria Original
2020,2,4245,Mexico,Pantalla Economica
2020,3,4245,Mexico,pantalla
2020,4,4245,Mexico,pantalla
2020,5,4245,Mexico,Bateria Original
2020,6,4245,Mexico,Pantalla Economica
2020,7,4245,Mexico,Boton Home 
2020,8,4245,Mexico,Cristal camara trasera
2020,9,4245,Mexico,Error 9
2020,10,4245,Mexico,No carga 
2020,11,4245,Mexico,"Cristal trasero, cristal de camara trasera"
2020,12,4245,Mexico,Tapa Trasera
2019,1,4267,United States,Glass Replacement
2019,2,4267,United States,Back Glass & Battery
2019,3,4267,United States,Glass Replacement
2019,4,4267,United States,LCD REPLACEMENT
2019,5,4267,United States,Glass Replacement
2019,6,4267,United States,Glass Replacement
2019,7,4267,United States,Glass Replacement
2019,8,4267,United States,Glass Repair white
2019,9,4267,United States,Glass Replacement
2019,10,4267,United States,glass Replacement 
2019,11,4267,United States,Front Camera Replacement
2019,12,4267,United States,Glass Replacement
2020,1,4267,United States,LCD Replacement
2020,2,4267,United States,Lcd replacement
2020,3,4267,United States,LCD Repair
2020,7,4267,United States,LCD & Digitizer Replacement
2020,8,4267,United States,Iphone 8 LCD Replacement
2020,9,4267,United States,LCD Replacement
2020,10,4267,United States,Apple Ipad AIr 2 Black LCD Replacement
2020,11,4267,United States,Lcd
2020,12,4267,United States,Digitizer Replacement
2019,1,4282,United Kingdom,LCd replacement 
2019,2,4282,United Kingdom,Screen (Digitizer+LCD) Replacement
2019,3,4282,United Kingdom,shorting
2019,4,4282,United Kingdom,Screen (Digitizer+LCD) Replacement
2019,5,4282,United Kingdom,Charging Port
2019,6,4282,United Kingdom,Screen Replacement
2019,7,4282,United Kingdom,Charging Port
2019,8,4282,United Kingdom,unlock
2019,9,4282,United Kingdom,screen replacement
2019,10,4282,United Kingdom,iPhone 6 Battery
2019,11,4282,United Kingdom,Screen (Digitizer+LCD) Replacement
2019,12,4282,United Kingdom,home button
2020,1,4282,United Kingdom,Water Damage
2020,2,4282,United Kingdom,charging port
2020,3,4282,United Kingdom,TOUCH GLASS REPLACEMENT
2020,4,4282,United Kingdom,check and estimate
2020,5,4282,United Kingdom,USB port repair 
2020,6,4282,United Kingdom,Genuine Samsung S10 (SM-G973F/DS) Complete lcd and touchpad with frame in Green - Part no: GH82-1885
2020,7,4282,United Kingdom,check and estimate
2020,8,4282,United Kingdom,Charger Port Replacement
2020,9,4282,United Kingdom,Battery Replacement
2020,10,4282,United Kingdom,Screen (Digitizer+LCD) Replacement
2020,11,4282,United Kingdom,check and estimate
2020,12,4282,United Kingdom,Original Screen Replacement 12/11/20
2019,1,4298,Saudi Arabia,Diagnosis
2019,2,4322,Denmark,Andet
2019,9,4322,Denmark,Død
2019,11,4322,Denmark,Død
2020,1,4322,Denmark,iTunes Fejl
2020,2,4322,Denmark,Andet
2020,3,4322,Denmark,Død
2020,4,4322,Denmark,Død
2020,5,4322,Denmark,Lydfejl
2020,7,4322,Denmark,Touchfejl
2020,8,4322,Denmark,Homeknapfejl
2020,9,4322,Denmark,Batteridræn
2020,10,4322,Denmark,Fryser/Langsom
2020,11,4322,Denmark,FaceID fejl
2020,12,4322,Denmark,"Død, Express"
2019,1,4329,Australia,Screen Replacement (black) 
2019,2,4329,Australia,Screen Replacement
2019,3,4329,Australia,Screen Replacement (3 month warranty)
2019,4,4329,Australia,Screen (Digitizer) White OEM (12 month warranty)
2019,5,4329,Australia,Screen (Digitizer) White After Market (1 month warranty)
2019,6,4329,Australia,Audio Ic Replacement (3 month warranty)
2019,7,4329,Australia,OEM Screen (Digitizer+LCD) Replacement White (12 Month Warranty)
2019,8,4329,Australia,Charging Port
2019,9,4329,Australia,charging ic chip replacement
2019,10,4329,Australia,Home button replacement (3 month warranty)
2019,11,4329,Australia,Screen (Digitizer lcd ) Wht OEM 12 months warranty
2019,12,4329,Australia,Screen Replacement (3 month warranty)
2020,1,4329,Australia,Front Glass replacement White OEM (12 month warranty) 
2020,2,4329,Australia,Screen Replacement (6 month warranty)
2020,3,4329,Australia,Water damage and general cleaning 
2020,4,4329,Australia,Screen Replacement (3 month warranty)
2020,5,4329,Australia,Battery Replacement (3 MONTH WARRANTY)
2020,6,4329,Australia,Screen (Digitizer+LCD) Replacement - 12 MONTH WARRANTY
2020,7,4329,Australia,Screen (Digitizer+LCD) Replacement - 12 MONTH WARRANTY
2020,8,4329,Australia,Screen Replacement (3 month warranty)
2020,9,4329,Australia,Battery Replacement
2020,10,4329,Australia,Charging Port Replacement
2020,11,4329,Australia,Battery Replacement (3 MONTH WARRANTY)
2020,12,4329,Australia,Screen Replacement (6 month warranty)
2019,1,4359,United Kingdom,SCREEN REPLACEMENT 
2019,2,4359,United Kingdom,screen replacement
2019,3,4359,United Kingdom,iPhone 7 White Screen
2019,4,4359,United Kingdom,SCREEN REPLACEMENT 
2019,5,4359,United Kingdom,SCREEN REPLACEMENT 
2019,6,4359,United Kingdom,SCREEN REPLACEMENT 
2019,7,4359,United Kingdom,SCREEN REPLACEMENT 
2019,8,4359,United Kingdom,front screen
2019,9,4359,United Kingdom,front screen
2019,10,4359,United Kingdom,front screen
2019,11,4359,United Kingdom,KEYBORD
2019,12,4359,United Kingdom,Diagnose & Quote
2020,2,4359,United Kingdom,screen
2020,3,4359,United Kingdom,Motherboard Fault 
2019,1,4364,United States,(A) SCREEN BLACK 
2019,2,4364,United States,(A) SCREEN BLACK
2019,3,4364,United States,(A) SCREEN WHITE (R)
2019,4,4364,United States,(B) Battery 
2019,5,4364,United States,(A) SCREEN BLACK 
2019,6,4364,United States,(A) DEVICE CAN'T BE REPAIRED 
2019,7,4364,United States,(A) SCREEN WHITE OEM
2019,8,4364,United States,(A) SCREEN WHITE 
2019,9,4364,United States,(A) WATER DAMAGE SERVICE 
2019,10,4364,United States,(C) NO TOUCH 
2019,1,4369,United States,Screen & LCD Repair White (Aftermarket GOOD Quality)
2019,2,4369,United States,Windows OS Installation 
2019,3,4369,United States,Screen & LCD Repair White (Aftermarket GOOD Quality)
2019,4,4369,United States,Parts Upgrade
2019,5,4369,United States,Hard Drive Replacement
2019,6,4369,United States,Screen & LCD Repair White (Aftermarket GOOD Quality)
2019,7,4369,United States,Screen & LCD Repair White (Aftermarket GOOD Quality)
2019,8,4369,United States,Screen & LCD Repair (Aftermarket GOOD Quality)
2019,9,4369,United States,Screen & LCD Repair Black (Aftermarket GOOD Quality)
2019,10,4369,United States,Screen & LCD Repair White (Aftermarket GOOD Quality)
2019,11,4369,United States,iPhone 6 Battery Replacement
2019,12,4369,United States,Screen & LCD Repair Black (Aftermarket GOOD Quality)
2020,1,4369,United States,Screen & LCD Repair Black (Aftermarket GOOD Quality)
2020,2,4369,United States,iPhone 5S Battery Replacement
2020,3,4369,United States,Screen Replacement
2020,4,4369,United States,iPad 5 Glass Assembly Black
2020,5,4369,United States,Diagnostic Fee
2020,6,4369,United States,$89 Flat Repair
2020,7,4369,United States,Windows OS Installation 
2020,8,4369,United States,iPad Mini 2 Glass Screen (Black)
2020,9,4369,United States,Screen Replacement 
2020,10,4369,United States,iPad 6 Glass Assembly Black
2020,11,4369,United States,Screen & LCD Repair Black (Aftermarket GOOD Quality)
2020,12,4369,United States,Windows OS Installation 
2019,1,4378,Canada,Battery Replacement
2019,2,4378,Canada,Diagnostics service
2019,3,4378,Canada,Battery Replacement
2019,4,4378,Canada,Back Glass housing replacement
2019,5,4378,Canada,Battery Replacement
2019,6,4378,Canada,Front Camera Replacement 
2019,7,4378,Canada,Battery Replacement
2019,8,4378,Canada,Screen Replacement 
2019,9,4378,Canada,Screen Replacement 
2019,10,4378,Canada,Glass and LCD Replacement
2019,11,4378,Canada,Screen replacement service
2019,12,4378,Canada,Glass and LCD Replacement
2020,1,4378,Canada,Screen Replacement 
2020,2,4378,Canada,Glass and LCD Replacement
2020,3,4378,Canada,Digitizer glass Replacement
2020,4,4378,Canada,Battery Replacement - OEM
2020,5,4378,Canada,Screen Replacement 
2020,6,4378,Canada,Screen Replacement
2020,7,4378,Canada,Screen Replacement 
2020,8,4378,Canada,Glass and LCD Replacement
2020,9,4378,Canada,Samsung A51 Screen Replacement
2020,10,4378,Canada,Screen replacement service
2020,11,4378,Canada,Glass and LCD Replacement
2020,12,4378,Canada,Battery Replacement
2019,1,4392,Australia,broken screen
2019,2,4392,Australia,Broken screen
2019,3,4392,Australia,touch
2019,4,4392,Australia,Charging Connector
2019,5,4392,Australia,Broken screen
2019,6,4392,Australia,broken screen
2019,7,4392,Australia,Battery
2019,8,4392,Australia,Broken screen
2019,9,4392,Australia,broken screen
2019,10,4392,Australia,power button
2019,11,4392,Australia,Battery Replacement
2019,12,4392,Australia,Broken Screen
2020,1,4392,Australia,broken screen
2020,2,4392,Australia,Broken screen
2020,3,4392,Australia,broken screen
2020,4,4392,Australia,broken screen
2020,5,4392,Australia,Battery Replacement
2020,6,4392,Australia,Battery Replacement
2020,7,4392,Australia,Battery Replacement
2020,8,4392,Australia,broken screen
2020,9,4392,Australia,Broken screen
2020,10,4392,Australia,Broken Screen
2020,11,4392,Australia,Broken Screen
2020,12,4392,Australia,Broken screen
2019,1,4395,Malta,Audio ic
2019,2,4395,Malta,Screen Replacement
2019,3,4395,Malta,"Disc Laser, not booting"
2019,4,4395,Malta,LCD Display
2019,5,4395,Malta,No Power
2019,6,4395,Malta,LCD
2019,7,4395,Malta,LCD
2019,8,4395,Malta,LCD + Wet
2019,9,4395,Malta,LCD Display
2019,10,4395,Malta,Missing Button + Reception
2019,11,4395,Malta,Display
2019,12,4395,Malta,LCD
2020,1,4395,Malta,Randomly turns off
2020,2,4395,Malta,Lcd
2020,3,4395,Malta,LCD
2020,4,4395,Malta,LCD
2020,5,4395,Malta,Microphone
2020,6,4395,Malta,Does not charge
2020,7,4395,Malta,LCD
2020,8,4395,Malta,LCD
2020,9,4395,Malta,Middle of the touch not working
2020,10,4395,Malta,LCD
2020,11,4395,Malta,"EarSpeaker, Calls Randomly alone"
2020,12,4395,Malta,LCD
2019,1,4399,Romania,verificare 
2019,2,4399,Romania,verificare 
2019,3,4399,Romania,Inlocuire display 
2019,4,4399,Romania,22.Inlocuire Baterie
2019,5,4399,Romania,salvare de date
2019,6,4399,Romania,inlocuire display
2019,7,4399,Romania,inlocuire mufa
2019,8,4399,Romania,verificare cititor sim
2019,9,4399,Romania,23.Inlocuire Baterie
2019,10,4399,Romania,"inlocuire cititor sim, curatare"
2019,11,4399,Romania,inlocuire display
2019,12,4399,Romania,Verificare 
2020,1,4399,Romania,salvare date
2020,2,4399,Romania,instalare windows
2020,3,4399,Romania,"baterie de schimbat, verificare"
2020,4,4399,Romania,Transfer date
